"applicants_mcc_licence_no","applicant_name","mcc_medicine_reg_no","nappi_code","atc_4","medicine_schedule","medicine_proprietary_name","active_ingredients","strength","unit","dosage_form","pack_size","quantity","manufacturer_price","logistics_fee","vat","sep","unit_price","effective_date","status","originator_or_generic","_12_months_volume_of_sales"
,,,,,,,"Glucose monohydrate","300","g/1000ml",,,,,,,,,,,,
,,,,,,,"refined soya-bean oil + Refined olive oil","200","g/1000ml",,,,,,,,,,,,
,,,,,,,"Calcium chloride","0.739","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","A39/20.1.1/0646","707699002","J01MA","S4","Sabax Ciprofloxacin 2Mg/Ml   (50Ml)   ","Ciprofloxacin","2","mg/ml","INF","50","10","283.16","32.90","47.41","363.48","0.73","01 April 2018","Discontinued","Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","A39/20.1.1/0646","707700001","J01MA","S4","Sabax Ciprofloxacin 2Mg/Ml     (100Ml)","Ciprofloxacin","2","mg/ml","INF","100","1","48.11","6.50","8.19","62.80","0.63",,,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","A39/20.1.1/0646","707700002","J01MA","S4","Sabax Ciprofloxacin 2Mg/Ml     (100Ml)","Ciprofloxacin","2","mg/ml","INF","100","10","566.49","65.83","94.85","727.17","0.73","01 April 2018","Discontinued","Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","A39/20.1.1/0646","707701001","J01MA","S4","Sabax Ciprofloxacin 2Mg/Ml   (200Ml)","Ciprofloxacin","2","mg/ml","INF","200","1","96.23","12.98","16.38","125.59","0.63",,,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","A39/20.1.1/0646","707701002","J01MA","S4","Sabax Ciprofloxacin 2Mg/Ml   (200Ml)","Ciprofloxacin","2","mg/ml","INF","200","10","113.29","13.16","18.97","145.42","0.07","01 April 2018","Discontinued","Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","27/20.2.6/0562","708770001","G01AF","S4","Sabax Metronidazole 500Mg/100Ml","Metronidazole ","5","mg/100ml","INF","100","1","12.36","1.44","2.07","15.87","0.16","01 April 2018",,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","27/20.2.6/0562","708770002","G01AF","S4","Sabax Metronidazole 500Mg/100Ml","Metronidazole ","5","mg/100ml","INF","100","50","618.74","71.90","103.60","794.23","0.16",,,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","29/34/0325","710449001","B05XA","S3","Sabax Dianeal Normal Calcium with 1.5% Glucose","Calcium Chloride","182.83","mg/1000ml","DIA","5000","1","99.44","11.56","16.65","127.65","0.03","01 April 2018",,"Originator",
,,,,,,,"Glucose","15","g/1000ml",,,,,,,,,,,,
,,,,,,,"Magnesium chloride","0.05","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium chloride","5.379","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium lactate","4.48","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","29/34/0325","710449002","B05XA","S3","Sabax Dianeal Normal Calcium with 1.5% Glucose","Calcium Chloride","182.83","mg/1000ml","DIA","5000","2","185.22","21.52","31.01","237.75","0.02","01 April 2018",,"Originator",
,,,,,,,"Sodium chloride","5.379","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium lactate","4.48","g/1000ml",,,,,,,,,,,,
,,,,,,,"Calcium chloride","0.183","g/1000ml",,,,,,,,,,,,
,,,,,,,"Magnesium chloride","0.05","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","29/34/0326","710451001","B05XA","S3","Sabax Dianeal Normal Calcium 2.5% Glucose 5L","Glucose","25","g/1000ml","DIA","1","1000","93.99","10.92","15.74","120.65","0.12","01 April 2018",,"Originator",
,,,,,,,"Sodium chloride","5.379","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium lactate","4.48","g/1000ml",,,,,,,,,,,,
,,,,,,,"Calcium chloride","0.183","g/1000ml",,,,,,,,,,,,
,,,,,,,"Magnesium chloride","0.05","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","29/34/0326","710451002","B05XA","S3","Sabax Dianeal Normal Calcium 2.5% Glucose 5L","Glucose","25","g/1000ml","DIA","2","1000","175.06","20.34","29.31","224.72","0.11","01 April 2018",,"Originator",
,,,,,,,"Sodium chloride","5.379","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium lactate","4.48","g/1000ml",,,,,,,,,,,,
,,,,,,,"Calcium chloride","0.183","g/1000ml",,,,,,,,,,,,
,,,,,,,"Magnesium chloride","0.05","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","B1242","711033001","N02AA","S6","Sabax Morphine 1ml","Morphine Sulphate","10","mg/ml","INJ","1","1","47.69","5.54","7.98","61.22","61.22","01 April 2018",,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","B1243","711034001","N02AA","S6","Sabax Morphine 1ml","Morphine Sulphate","15","mg/ml","INJ","1","1","52.77","6.13","8.84","67.74","67.74",,,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","41/18/0300","711080001","B05BB","S4","Fosrenol 500Mg","Lanthanum Carbonate Hydrate","500","mg","TAB","90","1","1,582.22","183.85","264.91","2,030.98","22.57","01 April 2018","Discontinued","Originator  ",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","41/18/0301","711081001","B05BB","S4","Fosrenol 750Mg","Lanthanum Carbonate Hydrate","750","mg","TAB","90","1","2,379.42","276.49","398.39","3,054.30","33.94","01 April 2018","Discontinued","Originator  ",
,,,,,,,"Sodium lactate","4.48","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","A40/2.2/0569","711380001","N05BA","S5","Sabax Midazolam Injection 5mg/5ml","Midazolam ","1","mg/ml","INJ","5","10","112.81","13.11","18.89","144.80","2.90",,,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","A40/2.2/0570","711382001","N05BA","S5","Sabax Midazolam Injection 15mg/3ml","Midazolam ","15","mg/3ml","INJ","3","10","264.84","30.77","44.34","339.96","11.33","01 April 2018",,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","A40/2.2/0571","711383001","N05BA","S5","Sabax Midazolam Injection 50mg/10ml","Midazolam ","50","mg/10ml","INJ","10","10","882.80","102.58","147.81","1,133.19","11.33",,,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","37/34/0584","711746001","B05XA","S3","Physioneal 40 Glucose 1.36% w/v 13,6MG/ML","Anhydrous Glucose","37.5","g/1000 ml","SOL","2000","1","118.92","13.80","19.91","152.62","0.08","01 April 2018",,"Originator",
,,,,,,,"Calcium chloride","0.507","g/1000 ml",,,,,,,,,,,,
,,,,,,,"Magnesium chloride","0.14","g/1000 ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","37/34/0584","711746002","B05XA","S3","Physioneal 40 Glucose 1.36% w/v 13,6MG/ML","Anhydrous Glucose","37.5","g/1000 ml","SOL","2000","4","511.37","59.42","85.62","656.41","0.08","01 April 2018",,"Originator",
,,,,,,,"Sodium chloride","8.429","g/ml",,,,,,,,,,,,
,,,,,,,"Sodium bicarbonate","3.29","g/ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","A39/6.2/0321","711776001","C08CA","S4","Adcorone 150mg/3ml","Amiodarone Hydrochloride 150mg/3ml","50","mg/ml","INJ","3","1","472.21","54.78","79.05","606.03","202.01","01 April 2018",,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","B/2.9/1251","711847001","N02AA","S6","Sabax Pethidine Hydrochloride 50mg","Pethidine","50","mg/ml","INJ","1","1","33.75","3.92","5.65","43.32","43.32",,,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","B/2.9/1634","711852001","N02AA","S6","Sabax Pethidine Hydrochloride 100mg","Pethidine","50","mg/ml","INJ","2","1","7.25","0.84","1.21","9.31","4.65","01 April 2018",,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","A40/5.10/0572","711904001","A03FA","S4","Sabax Ondansetron injection 4mg/2ml","Ondansetron (as hydrochloride)","2","mg/ml","INJ","10","2","226.02","26.26","37.84","290.12","14.51",,,"Generic",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","A40/5.10/0573","711905001","A03FA","S4","Sabax Ondansetron injection 8mg/4ml","Ondansetron (as hydrochloride)","2","mg/ml","INJ","10","4","452.04","52.53","75.68","580.25","14.51","01 April 2018",,"Generic",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","J/34/396","712605001","B05XA","S1","Sabax Pour Saline 0.9% 1000Ml","Sodium Chloride","9","g/1000ml","SOL","1000","1","12.44","1.45","2.08","15.96","0.02","01 April 2018",,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","J/34/396","712605002","B05XA","S1","Sabax Pour Saline 0.9% (1000Ml)","Sodium Chloride","9","g/1000ml","SOL","1000","10","124.51","14.47","20.85","159.83","0.02",,,"Originator",
,,,,,,,"Caffeine","30","mg",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","J/34/395","712606001","B05BC","S1","Sabax Pour Water","Water for Injections","1000","ml/1000ml","SOL","1000","1","11.03","1.28","1.85","14.16","0.01","01 April 2018",,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","41/5.7.2/1079","712891001","A03FA","S4","Adco Granisetron 1 Mg/1 Ml","Granisetron Hydrochloride Equivalent to Granisetron","1","mg/ml","INJ","1","5","184.93","21.49","30.96","237.38","47.48",,,"Generic",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","41/5.7.2/1080","712892001","A03FA","S4","Adco Granisetron 3 Mg/3 Ml","Granisetron Hydrochloride Equivalent to Granisetron","3","mg/3ml","INJ","3","5","554.27","64.41","92.80","711.47","47.43","01 April 2018",,"Generic",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","A39/25.2/0275","713289001","B05XA","S3","Oliclinomel N8-800","Amino acids solution compartment ","12","%/bag","INF","2000","1","1,626.79","189.03","272.37","2,088.19","1.04","01 April 2018",,"Originator ",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","A39/25.2/0275","713289002","B05XA","S3","Oliclinomel N8-800","Amino acids solution compartment ","12","%/bag","INF","2000","4","6,497.79","755.04","1,087.92","8,340.75","1.04",,,"Originator",
,,,,,,,"L-alanine","20.699","g/1000ml",,,,,,,,,,,,
,,,,,,,"L-arginine","11.5","g/1000ml",,,,,,,,,,,,
,,,,,,,"Glycine","10.3","g/1000ml",,,,,,,,,,,,
,,,,,,,"L-histidine","4.799","g/1000ml",,,,,,,,,,,,
,,,,,,,"L-isoleucine","6","g/1000ml",,,,,,,,,,,,
,,,,,,,"L-leucine","7.299","g/1000ml",,,,,,,,,,,,
,,,,,,,"L-lysine","5.799","g/1000ml",,,,,,,,,,,,
,,,,,,,"L-methionine","4","g/1000ml",,,,,,,,,,,,
,,,,,,,"L-phenylalanine","5.599","g/1000ml",,,,,,,,,,,,
,,,,,,,"L-proline","6.799","g/1000ml",,,,,,,,,,,,
,,,,,,,"L-serine","5","g/1000ml",,,,,,,,,,,,
,,,,,,,"L-threonine","4.2","g/1000ml",,,,,,,,,,,,
,,,,,,,"L-tryptophan","1.8","g/1000ml",,,,,,,,,,,,
,,,,,,,"L-tyrosine","0.4","g/1000ml",,,,,,,,,,,,
,,,,,,,"L-valine","5.799","g/1000ml",,,,,,,,,,,,
,,,,,,,"Glucose monohydrate","312.5","g/1000ml",,,,,,,,,,,,
,,,,,,,"refined soya-bean oil + Refined olive oil","150","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","41/8.4/0602","713654001","B05AA","S3","Vitahes 500Ml","Hydroxyethyl Starch 130/0.42","60","g/1000ml","INF","500","1","210.00","24.36","35.15","269.51","0.54","01 April 2018",,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","41/8.4/0602","713654002","B05AA","S3","Vitahes 500Ml","Hydroxyethyl Starch 130/0.42","60","g/1000ml","INF","500","1","187.67","21.81","31.42","240.90","0.48","01 April 2018",,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","41/8.4/0603","713655001","B05AA","S3","Vitafusal (500ml)","Hydroxyethyl Starch 130/0.42","60","g/1000ml","INF","500","10","1,520.23","176.50","254.51","1,951.24","0.39",,,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","41/8.4/0603","713655002","B05AA","S3","Vitafusal 500Ml","Hydroxyethyl Starch 130/0.42","60","g/1000ml","INF","500","1","205.64","23.90","34.43","263.97","0.53","01 April 2018",,"Originator",
,,,,,,,"Magnesium Chloride hexahydrate","152","mg/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","D/24/109","719307007","B05XA","S3","Sabax Glucose 5% (200Ml)","Glucose","50","g/1000ml","INF","1","200","17.76","2.06","2.97","22.80","0.11",,,"Originator",
,,,,"B05XA","S3","Sabax Glucose 5% (200ml)","Glucose",,,,,,,,,,,,,"originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","D/24/109","719315018","B05XA","S3","Sabax Glucose 5% (1000Ml)","Glucose","50","g/1000ml","INF","1000","1","20.20","2.34","3.38","25.93","0.03","01 April 2018",,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","D/24/109","719315019","B05XA","S3","Sabax Glucose 5% (1000Ml)","Glucose","50","g/1000ml","INF","1000","12","242.44","28.12","40.58","311.14","0.03",,,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","D/24/110","719323002","B05CX","S3","Sabax Glucose 10% (1000Ml)","Glucose","100","g/1000ml","INF","1000","1","29.01","3.37","4.86","37.23","0.04","01 April 2018",,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","D/24/110","719323003","B05CX","S3","Sabax Glucose 10% (1000Ml)","Glucose","100","g/1000ml","INF","1000","12","348.54","40.43","58.34","447.31","0.04",,,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","D/24/106","747866007","B05XA","S3","Sabax Sodium Chloride 0,9% 200Ml","Sodium Chloride ","9","g/1000ml","INF","200","1","7.88","2.22","1.52","11.62","0.06","01 April 2018",,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","D/24/106","747866008","B05XA","S3","Sabax Sodium Chloride 0,9% (200Ml)","Sodium Chloride ","9","g/1000ml","INF","200","36","283.61","79.99","54.54","418.14","0.06","01 April 2018",,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","D/24/106","747874018","B05XA","S3","Sabax Sodium Chloride 0,9% (1000Ml)","Sodium Chloride ","9","g/1000ml","INF","1000","1","12.97","1.51","2.17","16.65","0.02",,,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","D/24/106","747874019","B05XA","S3","Sabax Sodium Chloride 0,9% (1000Ml)","Sodium Chloride ","9","g/1000ml","INF","1000","12","155.79","18.07","26.08","199.94","0.02","01 April 2018",,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","M/22.1.4/261","750662018","A11CC","S4","One-Alpha Capsules 1","Alfacalcidol","1","mcg","CAP","30","1","611.84","71.10","102.44","785.37","26.18",,,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","D/24/208","760811008","B05XA","S3","Sabax Ringer-Lactate (200Ml)","Calcium Chloride","0.27","g/1000ml","INF","200","1","13.44","1.56","2.25","17.24","0.09","01 April 2018",,"Originator",
,,,,,,,"Potassium chloride","0.4","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium chloride","6","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium lactate","3.2","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","D/24/208","760811009","B05BB","S3","Sabax Ringer-Lactate (200Ml)","Calcium Chloride ","0.27","g/1000ml","INF","200","36","484.03","56.15","81.03","621.20","0.09",,,"Originator",
,,,,,,,"Potassium Chloride ","0.4","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium Chloride","6","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium Lactate","3.2","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","D/24/208","760838003","B05XA","S3","Sabax Ringer-Lactate (1000Ml)","Calcium Chloride","0.27","g/1000ml","INF","1000","1","14.42","1.67","2.41","18.50","0.02","01 April 2018",,"Originator",
,,,,,,,"Potassium chloride","0.4","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium chloride","6","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium lactate","3.2","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","D/24/208","760838004","B05XA","S3","Sabax Ringer-Lactate (1000Ml)","Calcium Chloride ","0.27","g/1000ml","INF","1000","12","173.15","20.09","28.99","222.22","0.02",,,"Originator",
,,,,,,,"Potassium Chloride ","0.4","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium Chloride","6","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium Lactate","3.2","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","H/34/4","778419002","V07AB","S1","Sabax Water For Injections","Water for Injections","2","ml/2ml","INJ","10","100","112.41","13.06","18.82","144.29","0.14","01 April 2018",,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","H/34/4","778494055","V07AB","S1","Sabax Water For Injections","Water for Injections","2","ml/2ml","INJ","20","25","48.17","5.60","8.06","61.83","0.12",,,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","F584 (Act 101/1965)","778540006","V07AB","S3","Sabax Water For Inj (Vaco)","Water","200","ml","INJ","1","200","41.50","4.82","6.95","53.26","0.27","01 April 2018",,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","F584 (Act 101/1965)","778540007","V07AB","S3","Sabax Water For Injections (Vaco) (200Ml)","Water","200","ml","SOL","200","12","527.34","61.28","88.29","676.90","0.28",,,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","F584 (Act 101/1965)","778559009","V07AB","S3","Sabax Water For Inj (Vaco)1lt","Water","1000","ml","INJ","1","1000","51.17","5.95","8.57","65.68","0.07","01 April 2018",,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","F584(Act 101/1965)","778559010","V01AB","S3","Sabax Water for Injections (Vaco) (1000ml)","Water ","1000","ml","INJ","6","1000","306.78","35.65","51.36","393.79","0.07","01 April 2018",,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","V/5.4/64","798428007","A03BA","S4","Sabax Atropine 0.5mg/ml                   (1ml)","Atropine","0.5","mg","INJ","10","1","21.64","2.51","3.62","27.77","2.78",,,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","V/5.4/65","798436018","A03BA","S2","Sabax Atropine 1 Mg/Ml","Atropine sulphate","1","mg/ml","INJ","1","10","29.01","3.37","4.86","37.25","3.72","01 April 2018",,"Originator",
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","D/8.2.262","801240018","B05CB","S1","Fenwal Acd Formula 500 Ml","Citric Acid","730","mg/1000ml","SOL","500","1","72.36","8.41","12.12","92.88","0.19",,,"Originator",
,,,,,,,"Glucose","2.45","mg/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium citrate","2.2","mg/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","D/8.2.262","801240019","B05CB","S1","Fenwal Acd Solution Usp Formula A (500 Ml)","Citric Acid","730","mg/1000ml","SOL","500","18","1,213.64","141.03","203.20","1,557.87","0.17",,,"Originator",
,,,,,,,"Glucose","2.45","mg/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium citrate","2.2","mg/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium Bicarbonate","2.299","g/l",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","L614 (Act 101/1965)","801305004","B05XA","S3","Sabax Dianeal 1.5 (500Ml In 1L)","Calcium Chloride","260","g/1000ml","INF","500","1","60.25","7.00","10.09","77.33","0.15","01 April 2018",,"Originator",
,,,,,,,"Glucose","15","g/1000ml",,,,,,,,,,,,
,,,,,,,"Magnesium chloride","150","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium chloride","5.599","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium lactate","5","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","L614 (Act 101/1965)","801305005","B05XA","S3","Sabax Dianeal 1.5 (500Ml In 1L)","Calcium Chloride","260","g/1000ml","SOL","500","12","739.02","85.87","123.73","948.62","0.16","01 April 2018",,"Originator",
,,,,,,,"Magnesium chloride","150","g/1000ml",,,,,,,,,,,,
,,,,,,,"Glucose","15","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium chloride","5.599","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium lactate","5","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","L614 (Act 101/1965)","801313007","B05XA","S3","Sabax Dianeal 1.5 (1L In 2L)","Calcium Chloride","260","g/1000ml","INF","2000","1","67.53","7.85","11.31","86.68","0.04","01 April 2018",,"Originator",
,,,,,,,"Glucose","15","g/1000ml",,,,,,,,,,,,
,,,,,,,"Magnesium chloride","150","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium chloride","5.599","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium lactate","5","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","L614 (Act 101/1965)","801313008","B05XA","S3","Sabax Dianeal 1.5 (1L In 2L)","Calcium Chloride","260","g/1000ml","SOL","2000","6","405.29","47.09","67.86","520.24","0.04","01 April 2018",,"Originator",
,,,,,,,"Magnesium chloride","150","g/1000ml",,,,,,,,,,,,
,,,,,,,"Glucose","15","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium chloride","5.599","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium lactate","5","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","L614 (Act 101/1965)","801321018","B05XA","S3","Sabax Dianeal 1.5 (2L In 3L)","Calcium Chloride","260","g/1000ml","SOL","3000","1","69.62","8.09","11.66","89.37","0.03","01 April 2018",,"Originator",
,,,,,,,"Glucose","15","g/1000ml",,,,,,,,,,,,
,,,,,,,"Magnesium chloride","150","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium chloride","5.599","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium lactate","5","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","L614 (Act 101/1965)","801321019","B05XA","S3","Sabax Dianeal 1.5 (2L In 3L)","Calcium Chloride","260","g/1000ml","SOL","3000","5","348.04","40.44","58.27","446.75","0.03","01 April 2018",,"Originator",
,,,,,,,"Magnesium chloride","150","g/1000ml",,,,,,,,,,,,
,,,,,,,"Glucose","15","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium chloride","5.599","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium lactate","5","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","F/24/178","801348005","B05XA","S3","Sabax Half-Strength Darrows With Glucose 5% (1000Ml)","Glucose","50","g/1000ml","INF","1000","1","19.87","2.31","3.33","25.51","0.03","01 April 2018",,"Originator",
,,,,,,,"Potassium chloride","1.3","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium chloride","2","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium lactate","3","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","F/24/178","801348006","B05XA","S3","Sabax Half Strength Darrow'S With Glucose 5% (1000Ml)","Glucose","50","g/1000ml","INF","1000","12","238.72","27.69","39.96","306.38","0.03",,,"Originator",
,,,,,,,"Potassium Chloride ","1.3","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium Chloride","2","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium Lactate","3","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","F/24/178","801364019","B05XA","S3","Sabax Half-Strength Darrows With Glucose 5% (500Ml)","Glucose","50","g/1000ml","INF","500","1","19.07","2.21","3.19","24.48","0.05","01 April 2018",,"Originator",
,,,,,,,"Potassium chloride","1.3","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium chloride","2","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium lactate","3","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","F/24/178","801364020","B05XA","S3","Sabax Half Strength Darrow'S With Glucose 5% (500Ml)","Glucose","50","g/1000ml","INF","500","18","343.41","39.84","57.49","440.74","0.05",,,"Originator",
,,,,,,,"Potassium Chloride ","1.3","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium Lactate","3","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","F/24/178","801372003","B05XA","S3","Sabax Half-Strength Darrows With Glucose 5% (200Ml)","Glucose","50","g/1000ml","INF","200","1","17.50","2.03","2.93","22.46","0.11","01 April 2018",,"Originator",
,,,,,,,"Codeine","8","mg",,,,,,,,,,,,
,,,,,,,"Potassium chloride","1.3","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium chloride","2","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium lactate","3","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","F/24/178","801372004","B05XA","S3","Sabax Half-Strength Darrow'S With Glucose 5% (200Ml)","Glucose ","50","g/1000ml","INF","1000","36","630.11","73.09","105.48","808.68","0.02",,,"Originator",
,,,,,,,"Potassium Chloride ","1.3","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium Chloride","2","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium Lactate","3","g/1000ml",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","X/34/164","801496004","B05XA","S3","Sabax Dianeal LS 4.25 ","Calcium Chloride dihydrate","0.254","g/1l","DIA","1000","1","74.04","8.60","12.40","95.03","0.10","01 April 2018",,"Originator",
,,,,,,,"Sodium Chloride","5.669","g",,,,,,,,,,,,
,,,,,,,"Sodium Lactate","3.919","g",,,,,,,,,,,,
,,,,,,,"Calcium Chloride dihydrate","257","mg",,,,,,,,,,,,
"0000000665","Adcock Ingram Critical Care (Pty) Ltd","X/34/164","801496005","B05XA","S3","Sabax Dianeal LS 4.25 ","Calcium Chloride dihydrate","0.254","g/1l","DIA","1000","6","444.63","51.67","74.44","570.74","0.10","01 April 2018",,"Originator",
,,,,,,,"Sodium chloride","5.669","g/1000ml",,,,,,,,,,,,
,,,,,,,"Sodium lactate","3.919","g/1000ml",,,,,,,,,,,,
,,,,,,,"Calcium chloride","0.257","g/1000ml",,,,,,,,,,,,
,,,,,,,"Magnesium chloride","0.152","g/1000ml",,,,,,,,,,,,
